Frequency 220
0	0
2.26757e-05	313.395
4.53515e-05	626.483
6.80272e-05	938.955
9.07029e-05	1250.51
0.000113379	1560.83
0.000136054	1869.61
0.00015873	2176.57
0.000181406	2481.38
0.000204082	2783.75
0.000226757	3083.39
0.000249433	3380
0.000272109	3673.3
0.000294785	3962.98
0.00031746	4248.77
0.000340136	4530.38
0.000362812	4807.54
0.000385487	5079.98
0.000408163	5347.44
0.000430839	5609.63
0.000453515	5866.32
0.00047619	6117.24
0.000498866	6362.15
0.000521542	6600.82
0.000544218	6833
0.000566893	7058.46
0.000589569	7276.99
0.000612245	7488.37
0.00063492	7692.4
0.000657596	7888.87
0.000680272	8077.59
0.000702948	8258.37
0.000725623	8431.04
0.000748299	8595.43
0.000770975	8751.37
0.000793651	8898.72
0.000816326	9037.32
0.000839002	9167.04
0.000861678	9287.76
0.000884353	9399.36
0.000907029	9501.72
0.000929705	9594.75
0.000952381	9678.35
0.000975056	9752.44
0.000997732	9816.95
0.00102041	9871.82
0.00104308	9916.99
0.00106576	9952.41
0.00108844	9978.06
0.00111111	9993.91
0.00113379	9999.94
0.00115646	9996.14
0.00117914	9982.53
0.00120181	9959.1
0.00122449	9925.9
0.00124717	9882.94
0.00126984	9830.27
0.00129252	9767.95
0.00131519	9696.03
0.00133787	9614.58
0.00136054	9523.69
0.00138322	9423.44
0.0014059	9313.94
0.00142857	9195.28
0.00145125	9067.59
0.00147392	8931
0.0014966	8785.63
0.00151927	8631.62
0.00154195	8469.14
0.00156463	8298.34
0.0015873	8119.39
0.00160998	7932.46
0.00163265	7737.73
0.00165533	7535.41
0.001678	7325.68
0.00170068	7108.76
0.00172336	6884.85
0.00174603	6654.18
0.00176871	6416.97
0.00179138	6173.45
0.00181406	5923.87
0.00183673	5668.48
0.00185941	5407.51
0.00188209	5141.23
0.00190476	4869.9
0.00192744	4593.79
0.00195011	4313.16
0.00197279	4028.3
0.00199546	3739.47
0.00201814	3446.98
0.00204082	3151.09
0.00206349	2852.11
0.00208617	2550.33
0.00210884	2246.05
0.00213152	1939.55
0.0021542	1631.15
0.00217687	1321.15
0.00219955	1009.85
0.00222222	697.564
0.0022449	384.588
0.00226757	71.2338
0.00229025	-242.19
0.00231293	-555.376
0.0023356	-868.017
