0.3	0.9	>>-0.711923	-1.29832
-0.711923	-1.29832	>>-0.232708	3.91996
-0.232708	3.91996	>>0.137682	7.58615
0.137682	7.58615	>>-1.59436	5.61395
-1.59436	5.61395	>>1.03889	5.34747
1.03889	5.34747	>>3.88226	5.77175
3.88226	5.77175	>>4.52616	1.77572
4.52616	1.77572	>>3.54754	0.823927
3.54754	0.823927	>>1.16732	-0.187032
1.16732	-0.187032	>>2.21501	3.39338
2.21501	3.39338	>>2.78783	1.61902
2.78783	1.61902	>>1.95504	1.69429
1.95504	1.69429	>>-0.00522029	0.287645
-0.00522029	0.287645	>>1.42588	0.110595
1.42588	0.110595	>>4.22882	-0.221871
4.22882	-0.221871	>>4.33916	5.4701
4.33916	5.4701	>>3.69624	0.409093
3.69624	0.409093	>>2.83459	3.2038
2.83459	3.2038	>>1.91514	-1.49958
1.91514	-1.49958	>>1.90071	1.68442
1.90071	1.68442	>>-0.0118244	-0.97099
-0.0118244	-0.97099	>>-1.13069	-0.546841
-1.13069	-0.546841	>>0.0971316	3.4282
0.0971316	3.4282	>>2.07177	1.02489
2.07177	1.02489	>>1.21566	-1.521
1.21566	-1.521	>>1.36586	-7.53086
1.36586	-7.53086	>>0.548028	-11.973
0.548028	-11.973	>>1.53454	-10.2553
1.53454	-10.2553	>>1.73805	-11.6073
1.73805	-11.6073	>>1.60435	-9.84858
1.60435	-9.84858	>>3.90013	-11.3212
3.90013	-11.3212	>>1.87355	-13.8058
1.87355	-13.8058	>>0.409923	-17.4052
0.409923	-17.4052	>>2.92112	-18.4517
2.92112	-18.4517	>>1.31803	-16.1115
1.31803	-16.1115	>>-0.0532868	-17.429
-0.0532868	-17.429	>>-2.38616	-16.2368
-2.38616	-16.2368	>>-2.76829	-20.247
-2.76829	-20.247	>>-2.75833	-14.0409
-2.75833	-14.0409	>>-2.72604	-19.6836
-2.72604	-19.6836	>>-3.14709	-15.8106
-3.14709	-15.8106	>>-4.50657	-19.648
-4.50657	-19.648	>>-7.51695	-19.5898
-7.51695	-19.5898	>>-10.3485	-19.9126
-10.3485	-19.9126	>>-8.79799	-17.8764
-8.79799	-17.8764	>>-9.63603	-17.6029
-9.63603	-17.6029	>>-11.6897	-19.1843
-11.6897	-19.1843	>>-12.6103	-15.5041
-12.6103	-15.5041	>>-12.7365	-19.5144
-12.7365	-19.5144	>>-12.8021	-25.7273
-12.8021	-25.7273	>>-12.5444	-20.138
-12.5444	-20.138	>>-15.5493	-19.9646
-15.5493	-19.9646	>>-14.2509	-21.6378
