0.8	0.8	>>1.4254	-3.8013
1.4254	-3.8013	>>3.13538	-1.43154
3.13538	-1.43154	>>1.62203	-4.27929
1.62203	-4.27929	>>2.41094	-8.43432
2.41094	-8.43432	>>4.40455	-10.5369
4.40455	-10.5369	>>3.22186	-13.8007
3.22186	-13.8007	>>2.95092	-8.61259
2.95092	-8.61259	>>5.93559	-8.19887
5.93559	-8.19887	>>7.68813	-10.0814
7.68813	-10.0814	>>6.75036	-6.7482
6.75036	-6.7482	>>6.75275	-13.0045
6.75275	-13.0045	>>6.76133	-6.72635
6.76133	-6.72635	>>6.85551	-12.5881
6.85551	-12.5881	>>8.65357	-10.1026
8.65357	-10.1026	>>7.01392	-8.35898
7.01392	-8.35898	>>3.95791	-8.21583
3.95791	-8.21583	>>5.23014	-9.66245
5.23014	-9.66245	>>5.49125	-7.1917
5.49125	-7.1917	>>3.39098	-6.95005
3.39098	-6.95005	>>4.85559	-10.0125
4.85559	-10.0125	>>5.16936	-5.08692
5.16936	-5.08692	>>6.44519	-7.91631
6.44519	-7.91631	>>9.04013	-8.85024
9.04013	-8.85024	>>6.16927	-8.27787
6.16927	-8.27787	>>5.67558	-3.0144
5.67558	-3.0144	>>5.43684	2.55165
5.43684	2.55165	>>7.20993	0.713981
7.20993	0.713981	>>6.90969	6.33892
6.90969	6.33892	>>9.33746	5.05409
9.33746	5.05409	>>10.421	1.10894
10.421	1.10894	>>13.1718	0.694571
13.1718	0.694571	>>12.2768	5.1553
12.2768	5.1553	>>12.8555	7.81193
12.8555	7.81193	>>14.2661	4.51176
14.2661	4.51176	>>14.3273	-1.59733
14.3273	-1.59733	>>12.868	-3.81398
12.868	-3.81398	>>11.289	-7.23074
11.289	-7.23074	>>11.0834	-1.42022
11.0834	-1.42022	>>8.83407	-2.94167
8.83407	-2.94167	>>7.71831	0.852938
7.71831	0.852938	>>7.21409	-0.45669
7.21409	-0.45669	>>6.90013	-5.48299
6.90013	-5.48299	>>6.34881	-1.93646
6.34881	-1.93646	>>7.71444	-5.26372
7.71444	-5.26372	>>7.81725	-11.3501
7.81725	-11.3501	>>6.50642	-13.449
6.50642	-13.449	>>8.37836	-13.256
8.37836	-13.256	>>8.55538	-8.91093
8.55538	-8.91093	>>11.1808	-8.09952
11.1808	-8.09952	>>12.3518	-10.2274
12.3518	-10.2274	>>11.8055	-5.48874
11.8055	-5.48874	>>11.6412	0.289924
11.6412	0.289924	>>10.7239	-3.82183
10.7239	-3.82183	>>11.0494	-7.95797
11.0494	-7.95797	>>9.55771	-9.54942
9.55771	-9.54942	>>7.87007	-7.66014
7.87007	-7.66014	>>9.87907	-9.3518
9.87907	-9.3518	>>7.63396	-10.8526
7.63396	-10.8526	>>9.57248	-12.4345
9.57248	-12.4345	>>11.6075	-10.6868
11.6075	-10.6868	>>9.90364	-13.2569
9.90364	-13.2569	>>9.67576	-16.8297
9.67576	-16.8297	>>10.7912	-20.1417
10.7912	-20.1417	>>11.6695	-21.0318
11.6695	-21.0318	>>11.1122	-15.8459
11.1122	-15.8459	>>8.93812	-14.1567
8.93812	-14.1567	>>11.6508	-14.9395
11.6508	-14.9395	>>12.8582	-11.4727
12.8582	-11.4727	>>12.1688	-6.98657
12.1688	-6.98657	>>11.9256	-12.3191
11.9256	-12.3191	>>9.75325	-14.2807
9.75325	-14.2807	>>9.69211	-20.2349
9.69211	-20.2349	>>9.49841	-25.9164
9.49841	-25.9164	>>12.2227	-25.9442
12.2227	-25.9442	>>11.9393	-30.4092
11.9393	-30.4092	>>9.25718	-29.5703
9.25718	-29.5703	>>9.07164	-33.85
9.07164	-33.85	>>6.42452	-32.8428
6.42452	-32.8428	>>9.03403	-31.5522
9.03403	-31.5522	>>10.8927	-32.6569
10.8927	-32.6569	>>13.2084	-33.9552
13.2084	-33.9552	>>12.8257	-38.87
12.8257	-38.87	>>11.3032	-39.5701
11.3032	-39.5701	>>10.4375	-43.6272
10.4375	-43.6272	>>7.5001	-43.7106
7.5001	-43.7106	>>6.00657	-43.714
6.00657	-43.714	>>7.37696	-43.4887
7.37696	-43.4887	>>7.70443	-47.7814
7.70443	-47.7814	>>8.00915	-53.4748
8.00915	-53.4748	>>7.03571	-53.81
7.03571	-53.81	>>4.95665	-52.7331
4.95665	-52.7331	>>5.59928	-54.3585
5.59928	-54.3585	>>8.03642	-55.3388
8.03642	-55.3388	>>5.31035	-54.6334
5.31035	-54.6334	>>4.06335	-54.3878
4.06335	-54.3878	>>1.24438	-54.6265
1.24438	-54.6265	>>1.25656	-54.9021
1.25656	-54.9021	>>1.47141	-56.6183
1.47141	-56.6183	>>-1.62433	-56.7822
-1.62433	-56.7822	>>-0.720257	-52.6168
-0.720257	-52.6168	>>-1.3969	-53.636
-1.3969	-53.636	>>-3.81782	-53.9189
-3.81782	-53.9189	>>-4.84649	-56.6032
-4.84649	-56.6032	>>-3.20241	-58.3083
-3.20241	-58.3083	>>-3.88426	-63.0105
-3.88426	-63.0105	>>-3.58455	-67.1743
-3.58455	-67.1743	>>-5.82993	-65.4947
-5.82993	-65.4947	>>-5.92423	-70.9538
-5.92423	-70.9538	>>-7.43052	-73.2562
-7.43052	-73.2562	>>-7.21223	-75.9116
-7.21223	-75.9116	>>-7.95981	-73.5532
-7.95981	-73.5532	>>-6.09194	-74.8438
-6.09194	-74.8438	>>-8.57218	-76.3511
-8.57218	-76.3511	>>-5.83465	-75.3746
-5.83465	-75.3746	>>-7.34189	-75.0051
-7.34189	-75.0051	>>-7.44594	-69.7426
-7.44594	-69.7426	>>-7.71804	-71.8096
-7.71804	-71.8096	>>-7.22563	-67.0492
-7.22563	-67.0492	>>-6.89134	-61.7765
-6.89134	-61.7765	>>-7.66584	-57.9587
-7.66584	-57.9587	>>-6.83705	-62.4855
-6.83705	-62.4855	>>-7.11835	-67.6868
-7.11835	-67.6868	>>-5.42239	-70.4702
-5.42239	-70.4702	>>-4.42377	-67.8049
-4.42377	-67.8049	>>-2.67868	-70.1481
-2.67868	-70.1481	>>-4.06712	-68.8701
-4.06712	-68.8701	>>-6.96651	-69.1898
-6.96651	-69.1898	>>-4.87147	-68.2948
-4.87147	-68.2948	>>-5.99242	-64.3133
-5.99242	-64.3133	>>-8.22947	-64.0911
-8.22947	-64.0911	>>-7.7726	-61.1656
-7.7726	-61.1656	>>-7.47003	-58.4812
-7.47003	-58.4812	>>-6.75052	-57.3584
-6.75052	-57.3584	>>-6.66399	-55.6731
-6.66399	-55.6731	>>-8.06337	-52.9009
-8.06337	-52.9009	>>-10.8414	-52.2681
-10.8414	-52.2681	>>-11.2068	-47.0672
-11.2068	-47.0672	>>-10.5061	-42.7755
-10.5061	-42.7755	>>-9.51695	-42.5443
-9.51695	-42.5443	>>-11.1734	-43.1318
-11.1734	-43.1318	>>-9.63732	-43.2575
-9.63732	-43.2575	>>-9.43939	-38.4905
-9.43939	-38.4905	>>-9.09557	-36.1956
-9.09557	-36.1956	>>-7.42456	-38.8001
-7.42456	-38.8001	>>-5.80734	-41.2185
-5.80734	-41.2185	>>-5.41635	-35.9503
-5.41635	-35.9503	>>-3.85744	-33.5155
-3.85744	-33.5155	>>-3.49172	-38.3737
-3.49172	-38.3737	>>-0.362014	-38.3996
-0.362014	-38.3996	>>1.50162	-37.2321
1.50162	-37.2321	>>0.801524	-37.2933
0.801524	-37.2933	>>0.236271	-42.5695
0.236271	-42.5695	>>0.368248	-46.8797
0.368248	-46.8797	>>2.56092	-46.8617
2.56092	-46.8617	>>5.3965	-47.3954
5.3965	-47.3954	>>7.8715	-48.1262
7.8715	-48.1262	>>10.1132	-47.9073
10.1132	-47.9073	>>7.987	-49.2842
7.987	-49.2842	>>6.68191	-49.7625
6.68191	-49.7625	>>6.87132	-55.4494
6.87132	-55.4494	>>5.54184	-51.9719
5.54184	-51.9719	>>6.58069	-50.4796
6.58069	-50.4796	>>7.26548	-47.5858
7.26548	-47.5858	>>6.9105	-50.884
6.9105	-50.884	>>4.21894	-50.7172
4.21894	-50.7172	>>4.42407	-45.24
4.42407	-45.24	>>4.06991	-42.408
4.06991	-42.408	>>1.50679	-43.3263
1.50679	-43.3263	>>4.0704	-43.4936
4.0704	-43.4936	>>3.84669	-46.1535
3.84669	-46.1535	>>5.60105	-47.6529
5.60105	-47.6529	>>3.28194	-48.7096
3.28194	-48.7096	>>2.93076	-43.5317
2.93076	-43.5317	>>4.05173	-41.0334
4.05173	-41.0334	>>5.25158	-42.9118
5.25158	-42.9118	>>5.36772	-45.35
5.36772	-45.35	>>7.44945	-43.6414
7.44945	-43.6414	>>4.4999	-43.3613
4.4999	-43.3613	>>7.59323	-43.3604
7.59323	-43.3604	>>10.1121	-44.2055
10.1121	-44.2055	>>11.3485	-40.9034
11.3485	-40.9034	>>13.1301	-42.3852
13.1301	-42.3852	>>11.0707	-42.685
11.0707	-42.685	>>13.1058	-40.9651
13.1058	-40.9651	>>12.0828	-44.3608
12.0828	-44.3608	>>9.45014	-43.6141
9.45014	-43.6141	>>6.46131	-43.9985
6.46131	-43.9985	>>6.51996	-45.5046
6.51996	-45.5046	>>6.34269	-44.7194
6.34269	-44.7194	>>5.66312	-39.9935
5.66312	-39.9935	>>5.79021	-34.6843
5.79021	-34.6843	>>6.43702	-38.5195
6.43702	-38.5195	>>5.72389	-40.8995
5.72389	-40.8995	>>6.11983	-39.3991
6.11983	-39.3991	>>3.99708	-40.4172
3.99708	-40.4172	>>1.28685	-40.3653
1.28685	-40.3653	>>2.09713	-39.2403
2.09713	-39.2403	>>2.40432	-35.7039
2.40432	-35.7039	>>0.956146	-32.8606
0.956146	-32.8606	>>-2.04184	-33.2734
-2.04184	-33.2734	>>-2.92767	-34.8615
-2.92767	-34.8615	>>-5.66551	-34.2277
-5.66551	-34.2277	>>-6.12969	-29.1304
-6.12969	-29.1304	>>-3.90927	-29.1517
-3.90927	-29.1517	>>-1.46335	-28.241
-1.46335	-28.241	>>-1.80437	-29.6521
-1.80437	-29.6521	>>-0.900704	-28.0296
-0.900704	-28.0296	>>0.00409824	-31.5242
0.00409824	-31.5242	>>0.942395	-31.6812
0.942395	-31.6812	>>3.20334	-33.0146
3.20334	-33.0146	>>3.35126	-38.9813
3.35126	-38.9813	>>3.80351	-43.8092
3.80351	-43.8092	>>3.0389	-48.4126
3.0389	-48.4126	>>0.347358	-49.0174
0.347358	-49.0174	>>-0.0599325	-54.0952
-0.0599325	-54.0952	>>2.691	-53.1174
2.691	-53.1174	>>1.65029	-52.1955
1.65029	-52.1955	>>0.536406	-55.9245
0.536406	-55.9245	>>3.00266	-55.1689
3.00266	-55.1689	>>5.67476	-55.1197
5.67476	-55.1197	>>4.3359	-54.4006
4.3359	-54.4006	>>5.94703	-55.7781
5.94703	-55.7781	>>4.91165	-57.7438
4.91165	-57.7438	>>5.12257	-61.02
5.12257	-61.02	>>5.66542	-65.3137
