0.9	0.5	>>0.899997	-3.18345
0.899997	-3.18345	>>-1.02798	-0.886525
-1.02798	-0.886525	>>2.04788	-0.976456
2.04788	-0.976456	>>2.91363	0.765833
2.91363	0.765833	>>2.37219	3.89813
2.37219	3.89813	>>4.52911	5.46225
4.52911	5.46225	>>5.93129	4.41569
5.93129	4.41569	>>3.40857	2.98846
3.40857	2.98846	>>3.79715	6.38896
3.79715	6.38896	>>2.80181	4.97189
2.80181	4.97189	>>2.42216	-0.728473
2.42216	-0.728473	>>3.17516	-3.51608
3.17516	-3.51608	>>2.90737	2.02731
2.90737	2.02731	>>3.808	-1.14391
3.808	-1.14391	>>2.63091	-0.123402
2.63091	-0.123402	>>4.69423	-0.504534
4.69423	-0.504534	>>4.75033	-6.40188
4.75033	-6.40188	>>4.8496	-8.10667
4.8496	-8.10667	>>2.98132	-9.57773
2.98132	-9.57773	>>0.387958	-10.0267
0.387958	-10.0267	>>1.19802	-6.11316
1.19802	-6.11316	>>0.294274	-4.86397
0.294274	-4.86397	>>-0.653556	-6.0719
-0.653556	-6.0719	>>0.814697	-2.62943
0.814697	-2.62943	>>-0.515226	-2.67055
-0.515226	-2.67055	>>2.11964	-2.96315
2.11964	-2.96315	>>3.11412	0.745328
3.11412	0.745328	>>3.24917	-3.38102
3.24917	-3.38102	>>3.16714	-3.30076
3.16714	-3.30076	>>4.04609	-7.87192
4.04609	-7.87192	>>7.02454	-8.05369
7.02454	-8.05369	>>5.09601	-7.26442
5.09601	-7.26442	>>5.55185	-10.8017
5.55185	-10.8017	>>3.77101	-9.12856
3.77101	-9.12856	>>3.2604	-9.24119
3.2604	-9.24119	>>3.29392	-15.4129
3.29392	-15.4129	>>2.44935	-12.9861
2.44935	-12.9861	>>1.92412	-11.0767
1.92412	-11.0767	>>-0.403809	-12.8663
-0.403809	-12.8663	>>-2.91585	-12.2529
-2.91585	-12.2529	>>-2.82	-15.4192
-2.82	-15.4192	>>-1.76019	-12.7316
-1.76019	-12.7316	>>-1.78373	-18.7281
-1.78373	-18.7281	>>-1.93706	-24.519
-1.93706	-24.519	>>-2.61403	-22.1374
-2.61403	-22.1374	>>-0.210943	-22.5179
-0.210943	-22.5179	>>-0.401972	-28.5296
-0.401972	-28.5296	>>0.508286	-31.9854
0.508286	-31.9854	>>-0.0627719	-32.3023
-0.0627719	-32.3023	>>1.73092	-30.3035
1.73092	-30.3035	>>1.55796	-25.1937
1.55796	-25.1937	>>3.44239	-23.5889
3.44239	-23.5889	>>6.11303	-22.4911
