0.3	0.9	>>0.289881	0.878017
0.289881	0.878017	>>0.281146	0.871899
0.281146	0.871899	>>0.274079	0.87043
0.274079	0.87043	>>0.268381	0.870095
0.268381	0.870095	>>0.263792	0.870021
0.263792	0.870021	>>0.260099	0.870005
0.260099	0.870005	>>0.25713	0.870001
0.25713	0.870001	>>0.254743	0.87
0.254743	0.87	>>0.252825	0.87
0.252825	0.87	>>0.251284	0.87
0.251284	0.87	>>0.250047	0.87
0.250047	0.87	>>0.249053	0.87
0.249053	0.87	>>0.248255	0.87
0.248255	0.87	>>0.247614	0.87
0.247614	0.87	>>0.247099	0.87
0.247099	0.87	>>0.246686	0.87
0.246686	0.87	>>0.246354	0.87
0.246354	0.87	>>0.246087	0.87
0.246087	0.87	>>0.245873	0.87
0.245873	0.87	>>0.245701	0.87
0.245701	0.87	>>0.245563	0.87
0.245563	0.87	>>0.245452	0.87
0.245452	0.87	>>0.245363	0.87
23-th E = 8.90195e-05
Minimum Founded: -0.997603
