0.9	0.9	>>0.875292	0.886414
0.875292	0.886414	>>0.852591	0.877337
0.852591	0.877337	>>0.832946	0.872716
0.832946	0.872716	>>0.816466	0.870858
0.816466	0.870858	>>0.802849	0.870239
0.802849	0.870239	>>0.791702	0.870061
0.791702	0.870061	>>0.782634	0.870015
0.782634	0.870015	>>0.77529	0.870003
0.77529	0.870003	>>0.76936	0.870001
0.76936	0.870001	>>0.76458	0.87
0.76458	0.87	>>0.760733	0.87
0.760733	0.87	>>0.757639	0.87
0.757639	0.87	>>0.755152	0.87
0.755152	0.87	>>0.753154	0.87
0.753154	0.87	>>0.751549	0.87
0.751549	0.87	>>0.750259	0.87
0.750259	0.87	>>0.749224	0.87
0.749224	0.87	>>0.748392	0.87
0.748392	0.87	>>0.747724	0.87
0.747724	0.87	>>0.747187	0.87
0.747187	0.87	>>0.746757	0.87
0.746757	0.87	>>0.746411	0.87
0.746411	0.87	>>0.746133	0.87
0.746133	0.87	>>0.74591	0.87
0.74591	0.87	>>0.745731	0.87
0.745731	0.87	>>0.745587	0.87
0.745587	0.87	>>0.745471	0.87
0.745471	0.87	>>0.745378	0.87
28-th E = 9.27448e-05
Maximum Founded: 0.997606
