0	224.433
1	-4.72043
2	-9.56956
3	-1.12249
4	-20.2675
5	-2.34279
6	-4.73374
7	0.555933
8	-54.8249
9	-5.94339
10	-12.0225
11	1.54827
12	-25.2412
13	3.30057
14	6.70159
15	0.588863
16	20.5852
17	0.928869
18	2.01695
19	-1.50041
20	5.45305
21	-3.25564
22	-6.63656
23	-0.697421
24	30.1311
25	-9.91912
26	-20.2023
27	-2.04749
28	-43.6348
29	-4.39964
30	-8.94916
31	1.58853
32	88.8525
33	-11.1097
34	-22.3256
35	0.398947
36	-45.5838
37	0.930889
38	1.92709
39	0.459364
40	-103.092
41	3.69512
42	7.58464
43	1.28892
44	16.9028
45	2.75062
46	5.58624
47	-0.851835
48	-77.7727
49	-17.1363
50	-34.6233
51	-1.64251
52	-72.3091
53	-3.52817
54	-7.17599
55	1.50979
56	-182.741
57	-10.2221
58	-20.7848
59	4.14926
60	-44.5771
61	8.82697
62	17.914
63	1.48005
64	37.6739
65	25.319
66	51.0876
67	-4.23259
68	106.136
69	-9.11614
70	-18.5525
71	-1.95013
72	263.55
73	-26.8379
74	-54.5979
75	-5.52442
76	-117.36
77	-11.8074
78	-23.988
79	4.01648
80	-19.5588
81	44.1652
82	89.6266
83	6.97572
84	190.693
85	14.9769
86	30.4582
87	-5.63051
88	530.458
89	43.4217
90	88.2891
91	-16.0329
92	189.363
93	-34.295
94	-69.6869
95	-6.29041
96	802.67
97	-24.5223
98	-49.8001
99	-5.63332
100	-106.258
101	-11.8664
102	-24.0281
103	3.27769
104	-298.683
105	-31.5317
106	-63.9027
107	9.28361
108	-135.215
109	19.842
110	40.3114
111	3.64662
112	287.124
113	20.0816
114	41.2254
115	-11.0529
116	91.8777
117	-23.7731
118	-48.3663
119	-4.63576
120	309.315
121	-69.6062
122	-141.576
123	-13.4292
124	-304.08
125	-28.7997
126	-58.5546
127	10.295
128	208.709
129	-4.60252
130	-9.22241
131	-1.17038
132	-18.6062
133	-2.33838
134	-4.67587
135	0.078815
136	-39.8006
137	-4.44023
138	-8.86067
139	0.265128
140	-17.5132
141	0.580096
142	1.18468
143	-0.0999141
144	-17.873
145	-21.6848
146	-43.61
147	-1.03732
148	-89.2519
149	-2.17403
150	-4.39709
151	1.00686
152	-200.086
153	-5.56046
154	-11.2536
155	2.45574
156	-23.6655
157	5.11999
158	10.3428
159	0.571054
160	-503.446
161	24.2645
162	48.7736
163	2.04104
164	99.5878
165	4.16434
166	8.3694
167	-1.01339
168	219.301
169	9.24136
170	18.5853
171	-2.34228
172	38.0503
173	-4.83471
174	-9.74363
175	-0.434912
176	551.638
177	16.28
178	32.5882
179	-3.88775
180	65.3524
181	-7.8041
182	-15.6232
183	-0.0922246
184	129.018
185	-15.3091
186	-30.6045
187	0.0718918
188	-60.979
189	0.262005
190	0.582045
191	-0.104976
192	609.293
193	-18.6661
194	-37.6726
195	-2.90151
196	-78.2881
197	-6.01998
198	-12.1469
199	1.45313
200	-191.555
201	-14.7729
202	-29.8423
203	3.85465
204	-62.288
205	8.15381
206	16.5265
207	1.28243
208	-182.978
209	-4.50061
210	-8.71207
211	-1.27076
212	-14.8164
213	-3.01019
214	-6.25044
215	-1.27928
216	7.29926
217	-12.561
218	-25.8135
219	-3.89083
220	-57.805
221	-8.40301
222	-17.1116
223	3.03506
224	523.755
225	-21.3231
226	-42.8248
227	-1.72714
228	-87.24
229	-3.25997
230	-6.42508
231	0.781653
232	-196.129
233	-3.43741
234	-6.55841
235	2.30333
236	-10.233
237	4.95135
238	10.0722
239	-1.41244
240	-82.3429
241	-67.2626
242	-135.503
243	-4.53012
244	-279.406
245	-9.60524
246	-19.4789
247	4.15162
248	-656.013
249	-26.139
250	-53.0279
251	10.7913
252	-112.651
253	22.7499
254	46.0748
255	3.24786
