0	224.433
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	-54.8249
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	30.1311
25	0
26	0
27	0
28	-43.6348
29	0
30	0
31	0
32	88.8525
33	0
34	0
35	0
36	-45.5838
37	0
38	0
39	0
40	-103.092
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	-77.7727
49	0
50	-34.6233
51	0
52	-72.3091
53	0
54	0
55	0
56	-182.741
57	0
58	0
59	0
60	-44.5771
61	0
62	0
63	0
64	37.6739
65	0
66	51.0876
67	0
68	106.136
69	0
70	0
71	0
72	263.55
73	0
74	-54.5979
75	0
76	-117.36
77	0
78	0
79	0
80	0
81	44.1652
82	89.6266
83	0
84	190.693
85	0
86	30.4582
87	0
88	530.458
89	43.4217
90	88.2891
91	0
92	189.363
93	-34.295
94	-69.6869
95	0
96	802.67
97	0
98	-49.8001
99	0
100	-106.258
101	0
102	0
103	0
104	-298.683
105	-31.5317
106	-63.9027
107	0
108	-135.215
109	0
110	40.3114
111	0
112	287.124
113	0
114	41.2254
115	0
116	91.8777
117	0
118	-48.3663
119	0
120	309.315
121	-69.6062
122	-141.576
123	0
124	-304.08
125	0
126	-58.5546
127	0
128	208.709
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	-39.8006
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	-43.61
147	0
148	-89.2519
149	0
150	0
151	0
152	-200.086
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	-503.446
161	0
162	48.7736
163	0
164	99.5878
165	0
166	0
167	0
168	219.301
169	0
170	0
171	0
172	38.0503
173	0
174	0
175	0
176	551.638
177	0
178	32.5882
179	0
180	65.3524
181	0
182	0
183	0
184	129.018
185	0
186	-30.6045
187	0
188	-60.979
189	0
190	0
191	0
192	609.293
193	0
194	-37.6726
195	0
196	-78.2881
197	0
198	0
199	0
200	-191.555
201	0
202	0
203	0
204	-62.288
205	0
206	0
207	0
208	-182.978
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	-57.805
221	0
222	0
223	0
224	523.755
225	0
226	-42.8248
227	0
228	-87.24
229	0
230	0
231	0
232	-196.129
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	-82.3429
241	-67.2626
242	-135.503
243	0
244	-279.406
245	0
246	0
247	0
248	-656.013
249	0
250	-53.0279
251	0
252	-112.651
253	0
254	46.0748
255	0
