0	38.723
1	53.1116
2	88.2124
3	102.601
4	164.964
5	170.778
6	199.512
7	205.327
8	231.425
9	222.811
10	206.595
11	197.981
12	160.834
13	160.793
14	141.991
15	141.951
16	94.0382
17	87.5326
18	71.7052
19	65.1996
20	54.8346
21	56.9027
22	67.5981
23	69.6662
24	98.2786
25	99.0099
26	111.17
27	111.901
28	137.656
29	129.813
30	124.405
31	116.562
32	133.746
33	106.035
34	70.7833
35	43.0717
36	16.4955
37	-19.7898
38	-51.1409
39	-87.4262
40	-113.775
41	-113.921
42	-120.417
43	-120.563
44	-132.048
45	-123.619
46	-94.604
47	-86.1757
48	-50.3839
49	-30.5552
50	6.01412
51	25.8428
52	55.7301
53	84.1324
54	96.6458
55	125.048
56	128.634
57	136.662
58	113.208
59	121.236
60	74.3722
61	73.8268
62	35.0159
63	34.4705
64	-25.0357
65	-39.4243
66	-67.6562
67	-82.0447
68	-112.94
69	-118.755
70	-140.62
71	-146.434
72	-131.778
73	-123.163
74	-115.382
75	-106.767
76	-78.4205
77	-78.38
78	-68.0111
79	-67.9707
80	-62.4856
81	-55.98
82	-71.4084
83	-64.9027
84	-107.645
85	-109.713
86	-151.665
87	-153.733
88	-182.503
89	-183.234
90	-211.347
91	-212.079
92	-212.623
93	-204.78
94	-215.325
95	-207.482
96	-149.417
97	-121.706
98	-71.5183
99	-43.8067
100	-4.05948
101	32.2258
102	78.5129
103	114.798
104	166.252
105	166.397
106	203.132
107	203.277
108	224.567
109	216.139
110	217.361
111	208.933
112	190.073
113	170.244
114	143.126
115	123.297
116	101.879
117	73.4769
118	70.4143
119	42.0119
120	67.3499
121	59.3216
122	76.9247
123	68.8964
124	89.5461
125	90.0915
126	123.051
127	123.596
128	128.551
129	126.124
130	124.089
131	121.662
132	110.08
133	99.0796
134	67.6401
135	56.6393
136	14.1291
137	-11.3008
138	-45.8729
139	-71.3028
140	-96.374
141	-113.23
142	-127.352
143	-144.208
144	-122.846
145	-112.536
146	-107.089
147	-96.7793
148	-62.4277
149	-43.5439
150	11.4628
151	30.3465
152	72.3073
153	89.8542
154	104.509
155	122.056
156	130.745
157	139.718
158	113.767
159	122.74
160	85.2518
161	74.3559
162	35.5991
163	24.7031
164	-31.1045
165	-50.5742
166	-62.3933
167	-81.863
168	-130.913
169	-114.243
170	-143.024
171	-126.354
172	-132.998
173	-107.754
174	-124.06
175	-98.8158
176	-79.0315
177	-76.0185
178	-57.7543
179	-54.7414
180	-69.2991
181	-57.7124
182	-86.5416
183	-74.9549
184	-108.803
185	-117.59
186	-140.571
187	-149.359
188	-174.402
189	-191.763
190	-207.063
191	-224.424
192	-221.174
193	-218.747
194	-206.269
195	-203.842
196	-137.987
197	-126.986
198	-85.1044
199	-74.1035
200	6.6579
201	32.0878
202	92.4048
203	117.835
204	149.235
205	166.092
206	205.958
207	222.814
208	225.121
209	214.811
210	223.309
211	212.999
212	191.598
213	172.714
214	131.652
215	112.768
216	104.292
217	86.7454
218	70.7323
219	53.1853
220	67.3406
221	58.3674
222	82.9604
223	73.9872
224	87.4072
225	98.3031
226	104.812
227	115.708
228	116.239
229	135.709
230	115.28
231	134.75
232	104.384
233	87.7133
234	68.9443
235	52.274
236	7.9499
237	-17.2941
238	-48.5377
239	-73.7817
240	-102.93
241	-105.943
242	-116.346
243	-119.359
244	-116.748
245	-128.335
246	-91.6451
247	-103.232
248	-46.6793
249	-37.892
250	8.25202
251	17.0394
252	63.8768
253	81.2379
254	119.701
255	137.062
